Start,End,Reward
S_35,S_04,-1
S_35,S_05,-1
S_35,S_06,-1
S_35,S_06,-1
S_35,S_07,-1
S_35,S_07,-1
S_35,S_08,-1
S_35,S_08,-1
S_35,S_09,-1
S_35,S_09,-1
S_35,S_10,-1
S_35,S_11,-1
S_35,S_12,-1
S_35,S_12,-1
S_35,S_13,-1
S_35,S_13,-1
S_35,S_14,-1
S_35,S_14,-1
S_35,S_15,-1
S_35,S_16,-1
S_35,S_16,-1
S_35,S_17,-1
S_35,S_17,-1
S_35,S_18,-1
S_35,S_18,-1
S_35,S_19,-1
S_35,S_19,-1
S_35,S_20,-1
S_35,S_20,-1
S_35,S_21,-1
S_35,S_22,-1
S_35,S_23,-1
S_35,S_23,-1
S_35,S_24,-1
S_35,S_24,-1
S_35,S_25,0
S_35,S_26,-1
S_35,S_26,-1
S_35,S_27,-1
S_35,S_27,-1
S_35,S_28,-1
S_35,S_29,-1
S_35,S_30,-1
S_35,S_31,-1
S_35,S_32,-1
S_35,S_33,-1
S_35,S_34,0
S_35,S_35,0
S_35,S_36,-1
S_35,S_37,-1
S_35,S_38,-1
S_35,S_39,-1
S_35,S_40,-1
S_35,S_41,-1
S_35,S_42,-1
S_35,S_42,-1
S_35,S_43,-1
S_35,S_44,-1
S_35,S_44,-1
S_35,S_45,-1
S_35,S_46,-1
S_35,S_46,-1
S_35,S_46,-1
S_35,S_47,-1
S_35,S_47,-1
S_35,S_48,-1
S_35,S_49,-1
S_35,S_50,-1
S_35,S_51,-1
S_35,S_52,-1
S_35,S_53,-1
S_35,S_53,-1
S_35,S_54,-1
S_35,S_54,-1
S_35,S_55,-1
S_35,S_56,-1
S_35,S_56,-1
S_35,S_57,-1
S_35,S_57,-1
S_35,S_57,-1
S_35,S_58,-1
S_35,S_58,-1
S_35,S_59,-1
S_35,S_59,-1
S_35,S_60,-1
S_35,S_61,-1
S_35,S_62,-1
S_35,S_62,-1
S_35,S_63,-1
S_35,S_63,-1
S_35,S_64,-1
S_35,S_65,-1
S_35,S_66,-1
S_35,S_67,-1
S_35,S_67,-1
S_35,S_67,-1
S_35,S_68,-1
S_35,S_68,-1
S_35,S_68,-1
S_35,S_69,-1
S_35,S_69,-1
S_35,S_70,-1
S_35,S_70,-1
S_35,S_71,-1
S_35,S_71,-1
S_35,S_72,-1
S_35,S_72,-1
S_35,S_73,-1
S_35,S_73,-1
S_35,S_74,-1
S_35,S_75,-1
S_35,S_76,-1
S_35,S_77,-1
S_35,S_78,-1
S_35,S_78,-1
S_35,S_78,-1
S_35,S_79,-1
S_35,S_79,-1
S_35,S_79,-1
S_35,S_80,-1
S_35,S_80,-1
S_35,S_81,-1
S_35,S_81,-1
S_35,S_82,-1
S_35,S_82,-1
S_35,S_83,-1
S_35,S_84,-1
S_35,S_85,-1
S_35,S_86,-1
S_35,S_87,-1
S_35,S_88,-1
S_35,S_88,-1
S_35,S_88,-1
S_35,S_89,-1
S_35,S_89,-1
S_35,S_89,-1
S_35,S_90,-1
S_35,S_90,-1
S_35,S_91,-1
S_35,S_91,-1
S_35,S_92,-1
S_35,S_92,-1
S_35,S_93,-1
S_35,S_94,-1
S_35,S_95,-1
S_35,S_96,-1
S_35,S_97,-1
S_35,S_98,-1
S_35,S_98,-1
S_35,S_99,-1
S_35,S_99,-1
S_35,S_99,-1
S_36,Goal,-1
S_36,S_00,-1
S_36,S_00,-1
S_36,S_01,-1
S_36,S_01,-1
S_36,S_02,-1
S_36,S_02,-1
S_36,S_03,-1
S_36,S_03,-1
S_36,S_04,-1
S_36,S_04,-1
S_36,S_05,-1
S_36,S_06,-1
S_36,S_07,-1
S_36,S_08,-1
S_36,S_09,-1
S_36,S_09,-1
S_36,S_10,-1
S_36,S_11,-1
S_36,S_12,-1
S_36,S_12,-1
S_36,S_13,-1
S_36,S_13,-1
S_36,S_14,-1
S_36,S_14,-1
S_36,S_15,-1
S_36,S_15,-1
S_36,S_16,-1
S_36,S_17,-1
S_36,S_18,-1
S_36,S_18,-1
S_36,S_19,-1
S_36,S_19,-1
S_36,S_20,-1
S_36,S_21,-1
S_36,S_22,-1
S_36,S_23,-1
S_36,S_24,-1
S_36,S_24,-1
S_36,S_25,-1
S_36,S_25,-1
S_36,S_26,-1
S_36,S_27,-1
S_36,S_27,-1
S_36,S_28,-1
S_36,S_29,-1
S_36,S_30,-1
S_36,S_31,-1
S_36,S_32,-1
S_36,S_33,-1
S_36,S_34,-1
S_36,S_35,-1
S_36,S_36,0
S_36,S_37,0
S_36,S_38,0
S_36,S_39,-1
S_36,S_40,-1
S_36,S_41,-1
S_36,S_42,-1
S_36,S_43,-1
S_36,S_44,-1
S_36,S_44,-1
S_36,S_45,-1
S_36,S_45,-1
S_36,S_45,-1
S_36,S_46,0
S_36,S_47,-1
S_36,S_48,-1
S_36,S_49,-1
S_36,S_50,-1
S_36,S_51,-1
S_36,S_52,-1
S_36,S_52,-1
S_36,S_53,-1
S_36,S_53,-1
S_36,S_54,-1
S_36,S_54,-1
S_36,S_54,-1
S_36,S_55,-1
S_36,S_55,-1
S_36,S_56,0
S_36,S_57,-1
S_36,S_58,-1
S_36,S_59,-1
S_36,S_60,-1
S_36,S_60,-1
S_36,S_61,-1
S_36,S_61,-1
S_36,S_62,-1
S_36,S_62,-1
S_36,S_63,-1
S_36,S_63,-1
S_36,S_63,-1
S_36,S_64,-1
S_36,S_64,-1
S_36,S_65,-1
S_36,S_66,-1
S_36,S_67,-1
S_36,S_68,-1
S_36,S_69,-1
S_36,S_70,-1
S_36,S_70,-1
S_36,S_71,-1
S_36,S_71,-1
S_36,S_71,-1
S_36,S_72,-1
S_36,S_72,-1
S_36,S_72,-1
S_36,S_73,-1
S_36,S_73,-1
S_36,S_73,-1
S_36,S_74,-1
S_36,S_74,-1
S_36,S_75,-1
S_36,S_76,-1
S_36,S_77,-1
S_36,S_78,-1
S_36,S_79,-1
S_36,S_80,-1
S_36,S_80,-1
S_36,S_80,-1
S_36,S_81,-1
S_36,S_81,-1
S_36,S_81,-1
S_36,S_82,-1
S_36,S_82,-1
S_36,S_82,-1
S_36,S_83,-1
S_36,S_83,-1
S_36,S_84,-1
S_36,S_85,-1
S_36,S_86,-1
S_36,S_87,-1
S_36,S_88,-1
S_36,S_89,-1
S_36,S_90,-1
S_36,S_90,-1
S_36,S_90,-1
S_36,S_91,-1
S_36,S_91,-1
S_36,S_91,-1
S_36,S_92,-1
S_36,S_92,-1
S_36,S_93,-1
S_36,S_94,-1
S_36,S_95,-1
S_36,S_96,-1
S_36,S_97,-1
S_36,S_98,-1
S_36,S_99,-1
S_37,Goal,-1
S_37,S_00,-1
S_37,S_01,-1
S_37,S_02,-1
S_37,S_02,-1
S_37,S_03,-1
S_37,S_03,-1
S_37,S_04,-1
S_37,S_04,-1
S_37,S_05,-1
S_37,S_05,-1
S_37,S_06,-1
S_37,S_07,-1
S_37,S_08,-1
S_37,S_09,-1
S_37,S_09,-1
S_37,S_10,-1
S_37,S_11,-1
S_37,S_12,-1
S_37,S_13,-1
S_37,S_14,-1
S_37,S_14,-1
S_37,S_15,-1
S_37,S_15,-1
S_37,S_16,-1
S_37,S_17,-1
S_37,S_18,-1
S_37,S_18,-1
S_37,S_19,-1
S_37,S_19,-1
S_37,S_20,-1
S_37,S_21,-1
S_37,S_21,-1
S_37,S_22,-1
S_37,S_22,-1
S_37,S_23,-1
S_37,S_24,-1
S_37,S_25,-1
S_37,S_26,-1
S_37,S_26,-1
S_37,S_27,-1
S_37,S_28,-1
S_37,S_28,-1
S_37,S_29,-1
S_37,S_30,-1
S_37,S_31,-1
S_37,S_32,-1
S_37,S_33,-1
S_37,S_34,-1
S_37,S_35,-1
S_37,S_36,0
S_37,S_37,0
S_37,S_38,0
S_37,S_39,-1
S_37,S_40,-1
S_37,S_40,-1
S_37,S_41,-1
S_37,S_42,-1
S_37,S_43,-1
S_37,S_44,-1
S_37,S_45,-1
S_37,S_46,-1
S_37,S_47,0
S_37,S_48,-1
S_37,S_49,-1
S_37,S_50,-1
S_37,S_51,-1
S_37,S_51,-1
S_37,S_52,-1
S_37,S_52,-1
S_37,S_52,-1
S_37,S_53,-1
S_37,S_54,-1
S_37,S_55,-1
S_37,S_56,-1
S_37,S_57,-1
S_37,S_58,-1
S_37,S_58,-1
S_37,S_59,-1
S_37,S_60,-1
S_37,S_60,-1
S_37,S_60,-1
S_37,S_61,-1
S_37,S_62,-1
S_37,S_63,-1
S_37,S_64,-1
S_37,S_65,-1
S_37,S_66,-1
S_37,S_67,-1
S_37,S_68,-1
S_37,S_68,-1
S_37,S_69,-1
S_37,S_70,-1
S_37,S_71,-1
S_37,S_72,-1
S_37,S_73,-1
S_37,S_74,-1
S_37,S_75,-1
S_37,S_76,-1
S_37,S_77,-1
S_37,S_78,-1
S_37,S_79,-1
S_37,S_79,-1
S_37,S_80,-1
S_37,S_81,-1
S_37,S_82,-1
S_37,S_83,-1
S_37,S_84,-1
S_37,S_85,-1
S_37,S_86,-1
S_37,S_86,-1
S_37,S_87,-1
S_37,S_88,-1
S_37,S_89,-1
S_37,S_89,-1
S_37,S_90,-1
S_37,S_91,-1
S_37,S_92,-1
S_37,S_93,-1
S_37,S_94,-1
S_37,S_95,-1
S_37,S_96,-1
S_37,S_96,-1
S_37,S_97,-1
S_37,S_98,-1
S_37,S_99,-1
S_37,S_99,-1
S_38,Goal,-1
S_38,S_00,-1
S_38,S_01,-1
S_38,S_01,-1
S_38,S_02,-1
S_38,S_02,-1
S_38,S_03,-1
S_38,S_03,-1
S_38,S_04,-1
S_38,S_04,-1
S_38,S_05,-1
S_38,S_05,-1
S_38,S_06,-1
S_38,S_06,-1
S_38,S_07,-1
S_38,S_08,-1
S_38,S_09,-1
S_38,S_09,-1
S_38,S_10,-1
S_38,S_11,-1
S_38,S_12,-1
S_38,S_13,-1
S_38,S_14,-1
S_38,S_14,-1
S_38,S_15,-1
S_38,S_15,-1
S_38,S_16,-1
S_38,S_16,-1
S_38,S_17,-1
S_38,S_17,-1
S_38,S_18,-1
S_38,S_19,-1
S_38,S_19,-1
S_38,S_20,-1
S_38,S_21,-1
S_38,S_21,-1
S_38,S_22,-1
S_38,S_23,-1
S_38,S_24,-1
S_38,S_25,-1
S_38,S_26,-1
S_38,S_26,-1
S_38,S_27,-1
S_38,S_27,-1
S_38,S_28,0
S_38,S_29,-1
S_38,S_29,-1
S_38,S_30,-1
S_38,S_31,-1
S_38,S_32,-1
S_38,S_33,-1
S_38,S_34,-1
S_38,S_35,-1
S_38,S_36,0
S_38,S_37,0
S_38,S_38,0
S_38,S_39,-1
S_38,S_40,-1
S_38,S_40,-1
S_38,S_40,-1
S_38,S_41,-1
S_38,S_41,-1
S_38,S_41,-1
S_38,S_42,-1
S_38,S_42,-1
S_38,S_42,-1
S_38,S_43,-1
S_38,S_44,-1
S_38,S_45,-1
S_38,S_46,-1
S_38,S_47,-1
S_38,S_48,-1
S_38,S_49,-1
S_38,S_49,-1
S_38,S_50,-1
S_38,S_51,-1
S_38,S_52,-1
S_38,S_53,-1
S_38,S_54,-1
S_38,S_55,-1
S_38,S_56,-1
S_38,S_57,-1
S_38,S_58,-1
S_38,S_59,-1
S_38,S_59,-1
S_38,S_60,-1
S_38,S_61,-1
S_38,S_62,-1
S_38,S_63,-1
S_38,S_64,-1
S_38,S_65,-1
S_38,S_66,-1
S_38,S_67,-1
S_38,S_68,-1
S_38,S_69,-1
S_38,S_70,-1
S_38,S_71,-1
S_38,S_72,-1
S_38,S_73,-1
S_38,S_74,-1
S_38,S_75,-1
S_38,S_76,-1
S_38,S_77,-1
S_38,S_78,-1
S_38,S_79,-1
S_38,S_80,-1
S_38,S_81,-1
S_38,S_82,-1
S_38,S_83,-1
S_38,S_84,-1
S_38,S_85,-1
S_38,S_86,-1
S_38,S_87,-1
S_38,S_88,-1
S_38,S_89,-1
S_38,S_90,-1
S_38,S_91,-1
S_38,S_92,-1
S_38,S_93,-1
S_38,S_94,-1
S_38,S_95,-1
S_38,S_96,-1
S_38,S_97,-1
S_38,S_98,-1
S_38,S_99,-1
S_39,Goal,-1
S_39,Goal,-1
S_39,S_00,-1
S_39,S_01,-1
S_39,S_02,-1
S_39,S_03,-1
S_39,S_03,-1
S_39,S_04,-1
S_39,S_04,-1
S_39,S_05,-1
S_39,S_05,-1
S_39,S_06,-1
S_39,S_06,-1
S_39,S_07,-1
S_39,S_07,-1
S_39,S_08,-1
S_39,S_09,-1
S_39,S_10,-1
S_39,S_11,-1
S_39,S_12,-1
S_39,S_13,-1
S_39,S_14,-1
S_39,S_15,-1
S_39,S_15,-1
S_39,S_16,-1
S_39,S_16,-1
S_39,S_17,-1
S_39,S_17,-1
S_39,S_18,-1
S_39,S_18,-1
S_39,S_19,-1
S_39,S_20,-1
S_39,S_21,-1
S_39,S_22,-1
S_39,S_23,-1
S_39,S_24,-1
S_39,S_25,-1
S_39,S_26,-1
S_39,S_27,-1
S_39,S_27,-1
S_39,S_28,-1
S_39,S_28,-1
S_39,S_29,-1
S_39,S_30,-1
S_39,S_31,-1
S_39,S_32,-1
S_39,S_33,-1
S_39,S_34,-1
S_39,S_35,-1
S_39,S_36,-1
S_39,S_37,-1
S_39,S_38,-1
S_39,S_39,0
S_39,S_40,-1
S_39,S_41,-1
S_39,S_42,-1
S_39,S_43,-1
S_39,S_44,-1
S_39,S_45,-1
S_39,S_46,-1
S_39,S_47,-1
S_39,S_47,-1
S_39,S_48,-1
S_39,S_48,-1
S_39,S_49,0
S_39,S_50,-1
S_39,S_51,-1
S_39,S_52,-1
S_39,S_53,-1
S_39,S_54,-1
S_39,S_55,-1
S_39,S_55,-1
S_39,S_56,-1
S_39,S_56,-1
S_39,S_57,-1
S_39,S_57,-1
S_39,S_58,-1
S_39,S_58,-1
S_39,S_59,-1
S_39,S_60,-1
S_39,S_61,-1
S_39,S_62,-1
S_39,S_62,-1
S_39,S_63,-1
S_39,S_63,-1
S_39,S_64,-1
S_39,S_64,-1
S_39,S_65,-1
S_39,S_65,-1
S_39,S_66,-1
S_39,S_66,-1
S_39,S_67,-1
S_39,S_67,-1
S_39,S_68,-1
S_39,S_68,-1
S_39,S_69,-1
S_39,S_70,-1
S_39,S_70,-1
S_39,S_71,-1
S_39,S_71,-1
S_39,S_72,-1
S_39,S_72,-1
S_39,S_73,-1
S_39,S_73,-1
S_39,S_74,-1
S_39,S_74,-1
S_39,S_75,-1
S_39,S_75,-1
S_39,S_76,-1
S_39,S_76,-1
S_39,S_77,-1
S_39,S_77,-1
S_39,S_78,-1
S_39,S_79,-1
S_39,S_80,-1
S_39,S_80,-1
S_39,S_81,-1
S_39,S_81,-1
S_39,S_82,-1
S_39,S_82,-1
S_39,S_83,-1
S_39,S_83,-1
S_39,S_84,-1
S_39,S_84,-1
S_39,S_85,-1
S_39,S_85,-1
S_39,S_86,-1
S_39,S_86,-1
S_39,S_87,-1
S_39,S_87,-1
S_39,S_88,-1
S_39,S_88,-1
S_39,S_89,-1
S_39,S_90,-1
S_39,S_90,-1
S_39,S_91,-1
S_39,S_91,-1
S_39,S_92,-1
S_39,S_92,-1
S_39,S_93,-1
S_39,S_93,-1
S_39,S_94,-1
S_39,S_94,-1
S_39,S_95,-1
S_39,S_95,-1
S_39,S_96,-1
S_39,S_96,-1
S_39,S_97,-1
S_39,S_97,-1
S_39,S_98,-1
S_39,S_99,-1
S_40,Goal,-1
S_40,S_00,0
S_40,S_01,-1
S_40,S_02,-1
S_40,S_03,-1
S_40,S_04,-1
S_40,S_05,-1
S_40,S_05,-1
S_40,S_06,-1
S_40,S_06,-1
S_40,S_07,-1
S_40,S_08,-1
S_40,S_09,-1
S_40,S_10,0
S_40,S_11,-1
S_40,S_12,-1
S_40,S_12,-1
S_40,S_13,-1
S_40,S_13,-1
S_40,S_14,-1
S_40,S_14,-1
S_40,S_15,-1
S_40,S_16,-1
S_40,S_17,-1
S_40,S_18,-1
S_40,S_19,-1
S_40,S_20,0
S_40,S_21,-1
S_40,S_21,-1
S_40,S_22,-1
S_40,S_22,-1
S_40,S_23,-1
S_40,S_23,-1
S_40,S_24,-1
S_40,S_25,-1
S_40,S_26,-1
S_40,S_27,-1
S_40,S_28,-1
S_40,S_29,-1
S_40,S_30,0
S_40,S_31,-1
S_40,S_31,-1
S_40,S_32,-1
S_40,S_33,-1
S_40,S_34,-1
S_40,S_35,-1
S_40,S_36,-1
S_40,S_37,-1
S_40,S_38,-1
S_40,S_39,-1
S_40,S_40,0
S_40,S_41,-1
S_40,S_42,-1
S_40,S_43,-1
S_40,S_44,-1
S_40,S_45,-1
S_40,S_46,-1
S_40,S_47,-1
S_40,S_48,-1
S_40,S_49,-1
S_40,S_50,0
S_40,S_51,-1
S_40,S_52,-1
S_40,S_53,-1
S_40,S_54,-1
S_40,S_55,-1
S_40,S_56,-1
S_40,S_57,-1
S_40,S_58,-1
S_40,S_59,-1
S_40,S_60,0
S_40,S_61,-1
S_40,S_62,-1
S_40,S_63,-1
S_40,S_64,-1
S_40,S_65,-1
S_40,S_66,-1
S_40,S_67,-1
S_40,S_68,-1
S_40,S_69,-1
S_40,S_70,0
S_40,S_71,-1
S_40,S_72,-1
S_40,S_73,-1
S_40,S_74,-1
S_40,S_75,-1
S_40,S_76,-1
S_40,S_77,-1
S_40,S_78,-1
S_40,S_79,-1
S_40,S_80,0
S_40,S_81,-1
S_40,S_82,-1
S_40,S_83,-1
S_40,S_84,-1
S_40,S_85,-1
S_40,S_86,-1
S_40,S_87,-1
S_40,S_88,-1
S_40,S_89,-1
S_40,S_90,0
S_40,S_91,-1
S_40,S_92,-1
S_40,S_93,-1
S_40,S_94,-1
S_40,S_95,-1
S_40,S_96,-1
S_40,S_97,-1
S_40,S_98,-1
S_40,S_99,-1
S_41,Goal,-1
S_41,Goal,-1
S_41,Goal,-1
S_41,S_00,-1
S_41,S_01,-1
S_41,S_02,-1
S_41,S_03,-1
S_41,S_04,-1
S_41,S_04,-1
S_41,S_05,-1
S_41,S_05,-1
S_41,S_06,-1
S_41,S_06,-1
S_41,S_07,-1
S_41,S_07,-1
S_41,S_08,-1
S_41,S_09,-1
S_41,S_10,-1
S_41,S_11,-1
S_41,S_12,-1
S_41,S_13,-1
S_41,S_13,-1
S_41,S_14,-1
S_41,S_14,-1
S_41,S_15,-1
S_41,S_15,-1
S_41,S_16,-1
S_41,S_17,-1
S_41,S_18,-1
S_41,S_19,-1
S_41,S_20,-1
S_41,S_20,-1
S_41,S_21,0
S_41,S_22,-1
S_41,S_22,-1
S_41,S_23,-1
S_41,S_23,-1
S_41,S_24,-1
S_41,S_24,-1
S_41,S_25,-1
S_41,S_26,-1
S_41,S_27,-1
S_41,S_28,-1
S_41,S_29,-1
S_41,S_30,-1
S_41,S_30,-1
S_41,S_31,0
S_41,S_32,-1
S_41,S_32,-1
S_41,S_33,-1
S_41,S_34,-1
S_41,S_35,-1
S_41,S_36,-1
S_41,S_37,-1
S_41,S_38,-1
S_41,S_39,-1
S_41,S_40,-1
S_41,S_41,0
S_41,S_42,-1
S_41,S_43,-1
S_41,S_44,-1
S_41,S_45,-1
S_41,S_46,-1
S_41,S_47,-1
S_41,S_48,-1
S_41,S_49,-1
S_41,S_50,-1
S_41,S_51,0
S_41,S_52,-1
S_41,S_52,-1
S_41,S_53,-1
S_41,S_54,-1
S_41,S_55,-1
S_41,S_56,-1
S_41,S_57,-1
S_41,S_58,-1
S_41,S_59,-1
S_41,S_60,-1
S_41,S_61,-1
S_41,S_62,-1
S_41,S_62,-1
S_41,S_63,-1
S_41,S_63,-1
S_41,S_63,-1
S_41,S_64,-1
S_41,S_64,-1
S_41,S_65,-1
S_41,S_66,-1
S_41,S_67,-1
S_41,S_68,-1
S_41,S_69,-1
S_41,S_70,-1
S_41,S_71,-1
S_41,S_72,-1
S_41,S_73,-1
S_41,S_74,-1
S_41,S_74,-1
S_41,S_74,-1
S_41,S_75,-1
S_41,S_75,-1
S_41,S_75,-1
S_41,S_76,-1
S_41,S_76,-1
S_41,S_77,-1
S_41,S_77,-1
S_41,S_78,-1
S_41,S_79,-1
S_41,S_80,-1
S_41,S_81,-1
S_41,S_82,-1
S_41,S_83,-1
S_41,S_84,-1
S_41,S_84,-1
S_41,S_85,-1
S_41,S_85,-1
S_41,S_86,-1
S_41,S_86,-1
S_41,S_87,-1
S_41,S_87,-1
S_41,S_88,-1
S_41,S_88,-1
S_41,S_89,-1
S_41,S_90,-1
S_41,S_91,-1
S_41,S_92,-1
S_41,S_93,-1
S_41,S_94,-1
S_41,S_95,-1
S_41,S_95,-1
S_41,S_95,-1
S_41,S_96,-1
S_41,S_96,-1
S_41,S_96,-1
S_41,S_97,-1
S_41,S_97,-1
S_41,S_97,-1
S_41,S_98,-1
S_41,S_99,-1
S_41,S_99,-1
S_42,Goal,-1
S_42,S_00,-1
S_42,S_00,-1
S_42,S_01,-1
S_42,S_02,-1
S_42,S_03,-1
S_42,S_04,-1
S_42,S_05,-1
S_42,S_06,-1
S_42,S_07,-1
S_42,S_08,-1
S_42,S_09,-1
S_42,S_10,-1
S_42,S_10,-1
S_42,S_11,-1
S_42,S_12,-1
S_42,S_13,-1
S_42,S_14,-1
S_42,S_15,-1
S_42,S_16,-1
S_42,S_17,-1
S_42,S_18,-1
S_42,S_19,-1
S_42,S_19,-1
S_42,S_20,-1
S_42,S_20,-1
S_42,S_21,-1
S_42,S_21,-1
S_42,S_22,0
S_42,S_23,-1
S_42,S_24,-1
S_42,S_25,-1
S_42,S_26,-1
S_42,S_27,-1
S_42,S_27,-1
S_42,S_28,-1
S_42,S_28,-1
S_42,S_29,-1
S_42,S_29,-1
S_42,S_30,-1
S_42,S_31,-1
S_42,S_31,-1
S_42,S_32,0
S_42,S_33,-1
S_42,S_34,-1
S_42,S_35,-1
S_42,S_35,-1
S_42,S_36,-1
S_42,S_36,-1
S_42,S_37,-1
S_42,S_37,-1
S_42,S_38,-1
S_42,S_39,-1
S_42,S_40,-1
S_42,S_41,-1
S_42,S_42,0
S_42,S_43,0
S_42,S_44,-1
S_42,S_45,-1
S_42,S_46,-1
S_42,S_47,-1
S_42,S_48,-1
S_42,S_49,-1
S_42,S_50,-1
S_42,S_50,-1
S_42,S_51,-1
S_42,S_51,-1
S_42,S_51,-1
S_42,S_52,-1
S_42,S_53,-1
S_42,S_53,-1
S_42,S_54,-1
S_42,S_54,-1
S_42,S_55,-1
S_42,S_56,-1
S_42,S_57,-1
S_42,S_57,-1
S_42,S_58,-1
S_42,S_58,-1
S_42,S_59,-1
S_42,S_60,-1
S_42,S_60,-1
S_42,S_60,-1
S_42,S_61,-1
S_42,S_61,-1
S_42,S_62,-1
S_42,S_63,-1
S_42,S_64,-1
S_42,S_64,-1
S_42,S_65,-1
S_42,S_65,-1
S_42,S_66,-1
S_42,S_66,-1
S_42,S_67,-1
S_42,S_68,-1
S_42,S_69,-1
S_42,S_70,-1
S_42,S_70,-1
S_42,S_70,-1
S_42,S_71,-1
S_42,S_72,-1
S_42,S_73,-1
S_42,S_74,-1
S_42,S_74,-1
S_42,S_75,-1
S_42,S_75,-1
S_42,S_76,-1
S_42,S_76,-1
S_42,S_77,-1
S_42,S_77,-1
S_42,S_78,-1
S_42,S_78,-1
S_42,S_79,-1
S_42,S_80,-1
S_42,S_80,-1
S_42,S_81,-1
S_42,S_82,-1
S_42,S_83,-1
S_42,S_84,-1
S_42,S_85,-1
S_42,S_85,-1
S_42,S_86,-1
S_42,S_86,-1
S_42,S_87,-1
S_42,S_87,-1
S_42,S_88,-1
S_42,S_88,-1
S_42,S_89,-1
S_42,S_89,-1
S_42,S_90,-1
S_42,S_91,-1
S_42,S_92,-1
S_42,S_93,-1
S_42,S_94,-1
S_42,S_95,-1
S_42,S_95,-1
S_42,S_96,-1
S_42,S_96,-1
S_42,S_97,-1
S_42,S_97,-1
S_42,S_98,-1
S_42,S_98,-1
S_42,S_99,-1
S_42,S_99,-1
S_43,Goal,-1
S_43,S_00,-1
S_43,S_01,-1
S_43,S_02,-1
S_43,S_03,-1
S_43,S_04,-1
S_43,S_05,-1
S_43,S_05,-1
S_43,S_06,-1
S_43,S_06,-1
S_43,S_07,-1
S_43,S_07,-1
S_43,S_08,-1
S_43,S_08,-1
S_43,S_09,-1
S_43,S_09,-1
S_43,S_10,-1
S_43,S_11,-1
S_43,S_12,-1
S_43,S_13,-1
S_43,S_14,-1
S_43,S_15,-1
S_43,S_15,-1
S_43,S_16,-1
S_43,S_16,-1
S_43,S_17,-1
S_43,S_17,-1
S_43,S_18,-1
S_43,S_18,-1
S_43,S_19,-1
S_43,S_19,-1
S_43,S_20,-1
S_43,S_21,-1
S_43,S_22,-1
S_43,S_23,0
S_43,S_24,-1
S_43,S_25,-1
S_43,S_25,-1
S_43,S_26,-1
S_43,S_26,-1
S_43,S_27,-1
S_43,S_27,-1
S_43,S_28,-1
S_43,S_28,-1
S_43,S_29,-1
S_43,S_29,-1
S_43,S_30,-1
S_43,S_30,-1
S_43,S_31,-1
S_43,S_32,-1
S_43,S_33,0
S_43,S_34,-1
S_43,S_34,-1
S_43,S_35,-1
S_43,S_35,-1
S_43,S_36,-1
S_43,S_37,-1
S_43,S_38,-1
S_43,S_39,-1
S_43,S_40,-1
S_43,S_41,-1
S_43,S_42,0
S_43,S_43,0
S_43,S_44,0
S_43,S_45,-1
S_43,S_46,-1
S_43,S_47,-1
S_43,S_48,-1
S_43,S_49,-1
S_43,S_50,-1
S_43,S_51,-1
S_43,S_51,-1
S_43,S_52,-1
S_43,S_52,-1
S_43,S_53,-1
S_43,S_54,-1
S_43,S_54,-1
S_43,S_54,-1
S_43,S_55,-1
S_43,S_55,-1
S_43,S_56,-1
S_43,S_57,-1
S_43,S_58,-1
S_43,S_59,-1
S_43,S_60,-1
S_43,S_60,-1
S_43,S_61,-1
S_43,S_61,-1
S_43,S_62,-1
S_43,S_63,-1
S_43,S_64,-1
S_43,S_64,-1
S_43,S_65,-1
S_43,S_65,-1
S_43,S_65,-1
S_43,S_66,-1
S_43,S_66,-1
S_43,S_67,-1
S_43,S_67,-1
S_43,S_68,-1
S_43,S_69,-1
S_43,S_70,-1
S_43,S_70,-1
S_43,S_71,-1
S_43,S_71,-1
S_43,S_72,-1
S_43,S_73,-1
S_43,S_74,-1
S_43,S_75,-1
S_43,S_75,-1
S_43,S_75,-1
S_43,S_76,-1
S_43,S_76,-1
S_43,S_76,-1
S_43,S_77,-1
S_43,S_77,-1
S_43,S_77,-1
S_43,S_78,-1
S_43,S_78,-1
S_43,S_79,-1
S_43,S_79,-1
S_43,S_80,-1
S_43,S_80,-1
S_43,S_81,-1
S_43,S_81,-1
S_43,S_82,-1
S_43,S_83,-1
S_43,S_84,-1
S_43,S_85,-1
S_43,S_85,-1
S_43,S_86,-1
S_43,S_86,-1
S_43,S_86,-1
S_43,S_87,-1
S_43,S_87,-1
S_43,S_87,-1
S_43,S_88,-1
S_43,S_88,-1
S_43,S_88,-1
S_43,S_89,-1
S_43,S_89,-1
S_43,S_90,-1
S_43,S_90,-1
S_43,S_91,-1
S_43,S_92,-1
S_43,S_93,-1
S_43,S_94,-1
S_43,S_95,-1
S_43,S_96,-1
S_43,S_96,-1
S_43,S_97,-1
S_43,S_97,-1
S_43,S_97,-1
S_43,S_98,-1
S_43,S_98,-1
S_43,S_98,-1
S_43,S_99,-1
S_43,S_99,-1
S_43,S_99,-1
S_44,Goal,-1
S_44,Goal,-1
S_44,S_00,-1
S_44,S_00,-1
S_44,S_01,-1
S_44,S_01,-1
S_44,S_02,-1
S_44,S_02,-1
S_44,S_03,-1
S_44,S_04,-1
S_44,S_05,-1
S_44,S_06,-1
S_44,S_06,-1
S_44,S_07,-1
S_44,S_07,-1
S_44,S_08,-1
S_44,S_08,-1
S_44,S_09,-1
